avg,cuisine,name,price,rank,reviews 
4 ,,Dunkin',,#291 of 649 Restaurants in Jersey City,2
5 ,,A1 Asian Fusion,,"#7,385 of 10,387 Restaurants in New York City",
5 ,"Chinese,Asian",Silky Kitchen,$$ - $$$,"#7,386 of 10,387 Restaurants in New York City",
5 ,"Caribbean,Puerto Rican",J Casa Nyc,,"#7,387 of 10,387 Restaurants in New York City",
5 ,,Hudson,,"#2,287 of 5,330 Restaurants in Brooklyn",
5 ,,Park East Kosher,,"#7,388 of 10,387 Restaurants in New York City",
5 ,Cafe,Nick + Sons Bakery,,"#7,389 of 10,387 Restaurants in New York City",
5 ,,7-Eleven,,"#7,390 of 10,387 Restaurants in New York City",
5 ,Indian,Frankie Goes to Bollywood,$$ - $$$,"#7,391 of 10,387 Restaurants in New York City",
5 ,,Juice Press,,"#7,392 of 10,387 Restaurants in New York City",
4.5 ,"Czech,European",Brooklyn Kolache Co.,$,"#738 of 5,330 Restaurants in Brooklyn",14
5 ,,Kichin at Baby's All Right,,"#2,293 of 5,330 Restaurants in Brooklyn",
5 ,,The Writing Room,,"#7,393 of 10,387 Restaurants in New York City",
5 ,American,IL Baretto to Go,$$ - $$$,"#7,394 of 10,387 Restaurants in New York City",
5 ,"American,Irish,Bar,British,Pub",The London Irish pub,$$ - $$$,"#7,395 of 10,387 Restaurants in New York City",
3.5 ,,Sushi Gama,,"#7,396 of 10,387 Restaurants in New York City",3
4 ,,Subway,,"#7,397 of 10,387 Restaurants in New York City",4
4 ,,cozumel Tortilla,,"#7,398 of 10,387 Restaurants in New York City",2
5 ,"Indian,Healthy",Manchi,,"#7,399 of 10,387 Restaurants in New York City",
5 ,,Susi Katsuei,,"#7,400 of 10,387 Restaurants in New York City",
5 ,"Latin,Spanish",Raices restaurante,,"#7,401 of 10,387 Restaurants in New York City",
5 ,,Just Salad,,"#7,402 of 10,387 Restaurants in New York City",
4 ,Italian,Barge Inn,,#235 of 649 Restaurants in Jersey City,8
4 ,,Casalote Latin Bistro,,"#7,403 of 10,387 Restaurants in New York City",2
4 ,,Taste Kitchen Chinese Cuisine,,"#7,404 of 10,387 Restaurants in New York City",2
5 ,Mexican,Ghost Donkey,,"#7,405 of 10,387 Restaurants in New York City",
3.5 ,Mexican,Kahlua’s Cafe,,"#7,406 of 10,387 Restaurants in New York City",3
5 ,"Caribbean,Pub,Fusion,Gastropub",Boca Restaurant and Lounge,,"#7,407 of 10,387 Restaurants in New York City",
4 ,,Sushi Fussion,,"#7,408 of 10,387 Restaurants in New York City",2
3.5 ,American,Dig Inn,$$ - $$$,"#7,409 of 10,387 Restaurants in New York City",4
3.5 ,,Petit Blue Dog Cafe,,"#7,410 of 10,387 Restaurants in New York City",8
5 ,"Asian,Korean",Space Mabi,$$ - $$$,"#7,411 of 10,387 Restaurants in New York City",
4.5 ,Chinese,New City Chinese Food Takeout,,"#7,412 of 10,387 Restaurants in New York City",2
4.5 ,"Mediterranean,Greek,Vegetarian Friendly,Vegan Options,Gluten Free Options",Stamatis,$$ - $$$,#4 of 550 Restaurants in Astoria,230
5 ,Seafood,Urban Lobster Shack,,"#7,413 of 10,387 Restaurants in New York City",
4 ,"Barbecue,American",feta sau,,"#1,304 of 5,330 Restaurants in Brooklyn",13
5 ,"American,Grill",Madd Hatter Hoboken,$$ - $$$,#173 of 262 Restaurants in Hoboken,
3.5 ,,Roast Kitchen,,"#7,414 of 10,387 Restaurants in New York City",3
5 ,,3D’s Castle Restaurant,,"#7,415 of 10,387 Restaurants in New York City",
5 ,"Chinese,Asian",Zhen Wei Fang,$$ - $$$,"#7,416 of 10,387 Restaurants in New York City",
4.5 ,,Multi Tastes Diner,,"#7,417 of 10,387 Restaurants in New York City",2
4 ,,Potpuri,,"#2,313 of 5,330 Restaurants in Brooklyn",2
5 ,"American,Bar,Pub,Wine Bar",Jack and Fanny's,,"#7,418 of 10,387 Restaurants in New York City",
4 ,,Bareburger,,"#7,419 of 10,387 Restaurants in New York City",2
5 ,,Sebastiano's,,"#2,322 of 5,330 Restaurants in Brooklyn",
5 ,"American,Mediterranean,European,Healthy,Portuguese",Smartwich,$,"#7,420 of 10,387 Restaurants in New York City",
5 ,,Nightingale,,"#7,421 of 10,387 Restaurants in New York City",
5 ,Chinese,U Like,$$ - $$$,"#7,422 of 10,387 Restaurants in New York City",2
5 ,American,The West Coffeehouse & Bar,,"#7,423 of 10,387 Restaurants in New York City",
3.5 ,Mediterranean,Farfasha,,"#7,424 of 10,387 Restaurants in New York City",5
5 ,,Bon Chon,,"#7,425 of 10,387 Restaurants in New York City",
4 ,,83 Asian Chinese Cuisine,,"#7,426 of 10,387 Restaurants in New York City",4
5 ,,Sita Thai,,"#7,427 of 10,387 Restaurants in New York City",
5 ,Japanese,Okuda,$$$$,"#7,428 of 10,387 Restaurants in New York City",
5 ,Indian,Indo Pak Halal Restaurant,$$ - $$$,"#7,429 of 10,387 Restaurants in New York City",
4 ,,Co Ba 53,,"#7,430 of 10,387 Restaurants in New York City",4
4 ,,Ginger,,"#7,431 of 10,387 Restaurants in New York City",5
4 ,International,Saltie,$,"#1,227 of 5,330 Restaurants in Brooklyn",11
5 ,"Caribbean,Cuban",Tinas Cuban Cusine,$$ - $$$,"#7,432 of 10,387 Restaurants in New York City",
5 ,"Lebanese,Mediterranean,Middle Eastern",Naya Express,$,"#7,433 of 10,387 Restaurants in New York City",
5 ,"Fast Food,Asian,Healthy",Lucky Pickle Dumpling Co,,"#7,434 of 10,387 Restaurants in New York City",
4 ,Pizza,Giovani's Pizzeria,,"#7,435 of 10,387 Restaurants in New York City",4
4 ,,Posh Bar & Lounge,,"#7,436 of 10,387 Restaurants in New York City",7
3.5 ,"Greek,Middle Eastern",Pita Grill,,"#7,437 of 10,387 Restaurants in New York City",9
5 ,"Pizza,Fast Food",Papa John's Pizza,$$ - $$$,"#2,344 of 5,330 Restaurants in Brooklyn",
3.5 ,Fast Food,Subway,,"#2,346 of 5,330 Restaurants in Brooklyn",9
4.5 ,,Subway,,"#7,438 of 10,387 Restaurants in New York City",2
4 ,American,Two Forks,,"#7,439 of 10,387 Restaurants in New York City",2
4 ,,Milk Truck,,"#7,440 of 10,387 Restaurants in New York City",4
5 ,,Sabieng Thai,,"#7,441 of 10,387 Restaurants in New York City",
3 ,"Chinese,Asian",Feng Shui,$,"#7,442 of 10,387 Restaurants in New York City",28
4 ,Chinese,Noodle Fun,$$ - $$$,"#7,443 of 10,387 Restaurants in New York City",2
5 ,,Bergen Bagels,,"#7,444 of 10,387 Restaurants in New York City",
3.5 ,"French,American",L'Espress,,"#7,445 of 10,387 Restaurants in New York City",5
4.5 ,,Popeyes Louisiana Kitchen,,"#7,446 of 10,387 Restaurants in New York City",2
5 ,American,Manhattan Country Club,,"#7,447 of 10,387 Restaurants in New York City",2
4 ,Cafe,Saxelby Cheesemongers,,"#7,448 of 10,387 Restaurants in New York City",2
5 ,"Italian,Pizza",Patsys Pizzeria,,"#7,449 of 10,387 Restaurants in New York City",
5 ,,Nadal One Deli,,"#7,450 of 10,387 Restaurants in New York City",
3.5 ,,Sonny's Roti Ship,,"#7,451 of 10,387 Restaurants in New York City",4
5 ,,Nice One Bakery,,"#7,452 of 10,387 Restaurants in New York City",
4.5 ,"Steakhouse,Bar,Sushi",Mia Sushi & Steakhouse,,"#7,453 of 10,387 Restaurants in New York City",2
5 ,"Seafood,Asian,Hawaiian",Humble Fish NYC,,"#7,454 of 10,387 Restaurants in New York City",
5 ,,iF Coffee,,"#7,455 of 10,387 Restaurants in New York City",
5 ,International,Filament at The Landing,,"#7,456 of 10,387 Restaurants in New York City",
4 ,,Little Atlas,,"#7,457 of 10,387 Restaurants in New York City",2
4.5 ,American,Rhe Beatrice Inn,,"#7,458 of 10,387 Restaurants in New York City",2
4 ,"American,Grill,Israeli",Paprika Kosher Restaurant,,"#7,459 of 10,387 Restaurants in New York City",2
5 ,,Cherry Pick,,#294 of 649 Restaurants in Jersey City,
5 ,Sushi,1 Chimi Sushi,,"#7,460 of 10,387 Restaurants in New York City",
4 ,,Pret A Manger,,"#7,461 of 10,387 Restaurants in New York City",2
5 ,,Terra Nova Bakery House,,"#7,462 of 10,387 Restaurants in New York City",
4 ,,Subway,,"#7,463 of 10,387 Restaurants in New York City",2
3.5 ,"American,Fast Food,Asian,Soups",Essen,,"#7,464 of 10,387 Restaurants in New York City",3
5 ,"American,Fast Food,Grill,Israeli",Burgers and Grill,,"#7,465 of 10,387 Restaurants in New York City",
4 ,,Misdemeanor,,"#2,357 of 5,330 Restaurants in Brooklyn",5
5 ,,KoFoo,,"#7,466 of 10,387 Restaurants in New York City",
3.5 ,"Lebanese,Mediterranean,Middle Eastern",Naya,$,"#7,467 of 10,387 Restaurants in New York City",3
4.5 ,Middle Eastern,Falafel Tarboosh,,"#7,468 of 10,387 Restaurants in New York City",2
3.5 ,Mexican,Habenero Blues,,"#7,469 of 10,387 Restaurants in New York City",5
3.5 ,"Japanese,Sushi,Asian",Sushi House,,#174 of 262 Restaurants in Hoboken,15
5 ,"Italian,American,Cafe",Matto Espresso,$,"#7,470 of 10,387 Restaurants in New York City",
5 ,"European,Spanish,Portuguese",Alphabet Kitchen,$$ - $$$,"#7,471 of 10,387 Restaurants in New York City",
4.5 ,,Little Harlem Fried Chicken,,"#7,472 of 10,387 Restaurants in New York City",2
3.5 ,,MamaSushi,,"#7,473 of 10,387 Restaurants in New York City",8
5 ,,Wimpies Restaurant,,"#7,474 of 10,387 Restaurants in New York City",
5 ,"American,Cafe",Pret,,"#7,475 of 10,387 Restaurants in New York City",
4 ,,8th Avenue Restaurant,,"#7,476 of 10,387 Restaurants in New York City",2
3 ,"Indian,Vegetarian Friendly",Bombay Masala,$$ - $$$,"#7,477 of 10,387 Restaurants in New York City",128
3.5 ,Mexican,Chipotle Mexican Grill,,"#7,478 of 10,387 Restaurants in New York City",13
5 ,Asian,Jade Sixty Asian Steakhouse,,"#7,479 of 10,387 Restaurants in New York City",
5 ,Pizza,Krust Pizzeria,,"#7,480 of 10,387 Restaurants in New York City",
5 ,American,Gong Cha Union Square,$$ - $$$,"#7,481 of 10,387 Restaurants in New York City",
5 ,,Riceton,,"#7,482 of 10,387 Restaurants in New York City",
5 ,Chinese,New Asian Cuisine,$$ - $$$,"#7,483 of 10,387 Restaurants in New York City",
5 ,,Chickpea,,"#7,484 of 10,387 Restaurants in New York City",
5 ,Deli,Ray's Gourmet,,"#7,485 of 10,387 Restaurants in New York City",
5 ,"Lebanese,Mediterranean,Fast Food,Middle Eastern",ilili Box,$$ - $$$,"#7,486 of 10,387 Restaurants in New York City",
3.5 ,"American,Irish",M J Smith's,$$ - $$$,"#7,487 of 10,387 Restaurants in New York City",4
4 ,American,Jack's Place,$$ - $$$,"#7,488 of 10,387 Restaurants in New York City",4
4 ,,Doty's Restaurant,,"#7,489 of 10,387 Restaurants in New York City",3
3.5 ,,McDonald's,,"#1,576 of 5,330 Restaurants in Brooklyn",10
5 ,,Rice & Miso,,"#2,208 of 5,330 Restaurants in Brooklyn",
3 ,"Italian,Vegetarian Friendly",7 Old Fulton Restaurant,$$ - $$$,"#2,374 of 5,330 Restaurants in Brooklyn",255
5 ,,Cafe B,,"#7,490 of 10,387 Restaurants in New York City",
3.5 ,,Market Cafe,,"#7,491 of 10,387 Restaurants in New York City",3
5 ,"Latin,Sushi,Spanish",Sushi Mambo,$$ - $$$,"#7,492 of 10,387 Restaurants in New York City",
5 ,"European,Swedish",Swedish church,,"#7,493 of 10,387 Restaurants in New York City",
3.5 ,American,Blue Ribbon Fried Chicken,$$ - $$$,"#7,494 of 10,387 Restaurants in New York City",3
3.5 ,,Mokumnyc,,"#7,495 of 10,387 Restaurants in New York City",3
5 ,,Dunkin' Donuts,,"#7,496 of 10,387 Restaurants in New York City",
4.5 ,,Mazie's Bites @ Dekalb Market,,"#2,379 of 5,330 Restaurants in Brooklyn",2
4 ,,7-Eleven,,"#7,497 of 10,387 Restaurants in New York City",2
3.5 ,Mediterranean,Fle' Fle',,"#7,498 of 10,387 Restaurants in New York City",4
4.5 ,,Exclusive Pizza,,"#7,499 of 10,387 Restaurants in New York City",2
4.5 ,,Health King,,"#7,500 of 10,387 Restaurants in New York City",2
3 ,,McDonald's,,"#7,501 of 10,387 Restaurants in New York City",14
5 ,,Autre Kyo ya,,"#7,502 of 10,387 Restaurants in New York City",
3.5 ,"Japanese,Sushi,Asian",Kitaro Sushi,,"#7,503 of 10,387 Restaurants in New York City",18
5 ,Italian,La Villa Pizzeria,,"#7,504 of 10,387 Restaurants in New York City",
4.5 ,"American,Vegetarian Friendly",Brooklyn Botanic Garden,$$ - $$$,"#268 of 5,330 Restaurants in Brooklyn",25
4 ,,Bica,,"#7,505 of 10,387 Restaurants in New York City",2
4 ,,Fresh & Co,,"#7,506 of 10,387 Restaurants in New York City",2
3.5 ,American,The Craftsman,,"#7,507 of 10,387 Restaurants in New York City",3
5 ,,Ceci Restaurant,,"#7,508 of 10,387 Restaurants in New York City",
4 ,,Happy Joy Kitchen,,"#7,509 of 10,387 Restaurants in New York City",4
5 ,"American,Asian,Indonesian",Kopi Kopi Flatiron,$$ - $$$,"#7,510 of 10,387 Restaurants in New York City",
5 ,Pizza,Rocky Sullivan's,,"#1,071 of 5,330 Restaurants in Brooklyn",8
3 ,Asian,Babo Teahouse,$,#296 of 649 Restaurants in Jersey City,19
4.5 ,"American,Steakhouse,Kosher,Gluten Free Options",The Loft Steakhouse,$$$$,"#91 of 5,330 Restaurants in Brooklyn",76
5 ,French,Woops!,$,"#7,511 of 10,387 Restaurants in New York City",
3 ,"American,Grill,Pub,Gastropub,Bar,Cafe",SoHo Park,$$ - $$$,"#7,512 of 10,387 Restaurants in New York City",25
3.5 ,"Pizza,Italian",Grandpa's Brick Oven Pizza,,"#7,513 of 10,387 Restaurants in New York City",12
3 ,,Liberty Cafe,,"#7,514 of 10,387 Restaurants in New York City",9
3.5 ,Mexican,La Pinata,,"#7,515 of 10,387 Restaurants in New York City",5
3.5 ,,McDonald's,,"#7,516 of 10,387 Restaurants in New York City",4
4 ,,Do Re Mi Pizza,,"#7,517 of 10,387 Restaurants in New York City",2
5 ,,66S Fusion,,"#2,389 of 5,330 Restaurants in Brooklyn",
3.5 ,,Speakeasy,,"#7,518 of 10,387 Restaurants in New York City",3
4 ,Deli,Bedford Deli Market,,"#2,238 of 5,330 Restaurants in Brooklyn",3
5 ,"American,Deli",Smashiess,,"#7,519 of 10,387 Restaurants in New York City",
4.5 ,Mexican,Happy Taco,,"#7,520 of 10,387 Restaurants in New York City",2
4 ,,Casa Java,,"#7,521 of 10,387 Restaurants in New York City",2
5 ,"Mexican,Latin,Spanish",Rancho Vegano Restaurant and Lounge,,"#7,522 of 10,387 Restaurants in New York City",
5 ,"Mexican,American",Cholo Noir,,"#7,523 of 10,387 Restaurants in New York City",
4.5 ,American,Bunga's Den,,"#7,524 of 10,387 Restaurants in New York City",2
4 ,"American,International,Barbecue",Katy Gallagher's,,"#7,525 of 10,387 Restaurants in New York City",3
4 ,,Butter Lane,,"#7,526 of 10,387 Restaurants in New York City",2
4.5 ,,A La Mode Oriental,,"#7,527 of 10,387 Restaurants in New York City",2
3.5 ,,World Bar,,"#7,528 of 10,387 Restaurants in New York City",6
5 ,,Hot 'N' Fresh,,"#7,529 of 10,387 Restaurants in New York City",
4 ,,Jam Hut,,"#7,530 of 10,387 Restaurants in New York City",2
3 ,"Bar,Pub,American",Traffic - Hell's Kitchen,,"#7,531 of 10,387 Restaurants in New York City",17
3.5 ,Pizza,Francesca Pizzeria,,"#7,532 of 10,387 Restaurants in New York City",7
4 ,Healthy,FRESH Healthy Cafe,$,#300 of 649 Restaurants in Jersey City,3
3.5 ,Turkish,Karma Lounge,$$ - $$$,"#7,533 of 10,387 Restaurants in New York City",15
3.5 ,,La Oaxaquena Restaurant,,"#7,534 of 10,387 Restaurants in New York City",3
5 ,American,Chick'nCone,,"#7,535 of 10,387 Restaurants in New York City",
4.5 ,,A & C Kitchen,,"#7,536 of 10,387 Restaurants in New York City",2
5 ,American,Vintage Burgers,$$ - $$$,#301 of 649 Restaurants in Jersey City,
5 ,,Joe & The Juice,,"#7,537 of 10,387 Restaurants in New York City",
4 ,,Little Italy Pizza,,"#7,538 of 10,387 Restaurants in New York City",2
4.5 ,"Bar,Pub",Park Slope Ale House,$,"#631 of 5,330 Restaurants in Brooklyn",20
3.5 ,,Farinella Pizza,,"#7,539 of 10,387 Restaurants in New York City",5
5 ,,Hawa,,"#7,540 of 10,387 Restaurants in New York City",
5 ,,Tenny & Betsy - Tea and Pop-Ups,,"#7,541 of 10,387 Restaurants in New York City",
4 ,Chinese,M & W Bakery,,"#7,542 of 10,387 Restaurants in New York City",2
3.5 ,,McDonald's,,"#7,543 of 10,387 Restaurants in New York City",8
5 ,American,Cobblestone Catering & Fine Foods,$$ - $$$,"#2,404 of 5,330 Restaurants in Brooklyn",
4 ,Pub,Paddy Reilly's Music Bar,,"#7,544 of 10,387 Restaurants in New York City",3
3.5 ,"French,American",Lincoln Tavern,$$ - $$$,"#7,545 of 10,387 Restaurants in New York City",7
4 ,,Subway,,"#7,546 of 10,387 Restaurants in New York City",3
5 ,,Cambodian Cuisine Torsu,,"#7,547 of 10,387 Restaurants in New York City",
4.5 ,,The Runner,,"#1,644 of 5,330 Restaurants in Brooklyn",5
3.5 ,,Noodle King of New York,,"#7,548 of 10,387 Restaurants in New York City",3
4 ,,Birdbath Green Bakery,,"#7,549 of 10,387 Restaurants in New York City",2
5 ,International,Sunita Bar,$,"#7,550 of 10,387 Restaurants in New York City",2
5 ,,Golden Star Restaurant,,"#7,551 of 10,387 Restaurants in New York City",
4 ,Thai,E-San Thai Restaurant,$$ - $$$,"#7,552 of 10,387 Restaurants in New York City",4
4 ,,Acosta Deli Restaurant,,"#7,553 of 10,387 Restaurants in New York City",2
3.5 ,,Latin Bites,,"#7,554 of 10,387 Restaurants in New York City",3
5 ,American,Farmer in the Deli,,"#2,417 of 5,330 Restaurants in Brooklyn",
4 ,,West Place,,"#7,555 of 10,387 Restaurants in New York City",4
3.5 ,"Sushi,Japanese",Iron Sushi,,"#7,556 of 10,387 Restaurants in New York City",9
4.5 ,"Japanese,Asian",Swish Cafe & Shabu Shabu,,"#7,557 of 10,387 Restaurants in New York City",3
3 ,"American,Cafe,Gluten Free Options",Brooklyn Bridge Restaurant & Cafe,$$ - $$$,"#2,419 of 5,330 Restaurants in Brooklyn",60
4 ,"French,Wine Bar,American,Bar,Pub",Three Forty Four,$$ - $$$,"#7,558 of 10,387 Restaurants in New York City",20
4 ,,Cafe Grumpy,,"#7,559 of 10,387 Restaurants in New York City",2
3.5 ,"Chinese,Asian",Shih Lee,$$ - $$$,"#7,560 of 10,387 Restaurants in New York City",13
4.5 ,,Mangiami,,"#7,561 of 10,387 Restaurants in New York City",4
4 ,Pub,Pint,,#307 of 649 Restaurants in Jersey City,4
4.5 ,,Jumbo Pizza,,"#7,562 of 10,387 Restaurants in New York City",2
5 ,"American,Fast Food,Grill,Street Food",The Joint,,"#7,563 of 10,387 Restaurants in New York City",
4.5 ,Diner,Ocean View Diner,,"#2,059 of 5,330 Restaurants in Brooklyn",4
4 ,"Bar,Pub,American",Rustik Tavern,$$ - $$$,"#843 of 5,330 Restaurants in Brooklyn",22
4 ,Barbecue,Polanco Restaurant and Barbecue,,"#7,564 of 10,387 Restaurants in New York City",2
5 ,American,Hex & Company,$,"#7,565 of 10,387 Restaurants in New York City",
5 ,,Mi Ceniza Restaurant,,"#7,566 of 10,387 Restaurants in New York City",
3.5 ,"American,Soups",Munchy's Gourmet Market,,"#7,567 of 10,387 Restaurants in New York City",3
5 ,Spanish,Casita,,"#7,568 of 10,387 Restaurants in New York City",
5 ,,Malai Ice Cream,,"#2,439 of 5,330 Restaurants in Brooklyn",
5 ,,Panade,,"#7,569 of 10,387 Restaurants in New York City",2
3.5 ,"American,Wine Bar",The Park Wine Bar,$$ - $$$,"#7,570 of 10,387 Restaurants in New York City",6
4 ,,Hai Street Kitchen & Co.,,"#7,571 of 10,387 Restaurants in New York City",2
3.5 ,"American,Deli",Hudson Market Place,$,"#7,572 of 10,387 Restaurants in New York City",6
3.5 ,,Fu Xing,,"#7,573 of 10,387 Restaurants in New York City",3
4 ,,Subway,,"#7,574 of 10,387 Restaurants in New York City",2
3.5 ,Caribbean,Republica,$$ - $$$,"#7,575 of 10,387 Restaurants in New York City",4
5 ,,Ala Mode Oriental,,"#7,576 of 10,387 Restaurants in New York City",
4 ,Pizza,Little Caesars,,"#7,577 of 10,387 Restaurants in New York City",3
3.5 ,American,The JakeWalk,,"#2,445 of 5,330 Restaurants in Brooklyn",11
5 ,"Japanese,Seafood,Sushi,Asian,Healthy",Lil Charley,,"#7,578 of 10,387 Restaurants in New York City",
5 ,Japanese,Sushi Dojo NYC Noodle House,$$ - $$$,"#7,579 of 10,387 Restaurants in New York City",
5 ,,Blimpie,,"#7,580 of 10,387 Restaurants in New York City",
4.5 ,,Naruto Ramen,,"#823 of 5,330 Restaurants in Brooklyn",11
4 ,Sushi,Fuji Sushi,,"#7,581 of 10,387 Restaurants in New York City",4
5 ,Japanese,Yuki 55,,"#7,582 of 10,387 Restaurants in New York City",
5 ,,Uptown Bourbon,,"#7,583 of 10,387 Restaurants in New York City",
3.5 ,,Gina Americana,,"#7,584 of 10,387 Restaurants in New York City",5
5 ,,Los Papi's INC,,"#2,449 of 5,330 Restaurants in Brooklyn",
5 ,,Daigo Hand Roll Bar,,"#2,450 of 5,330 Restaurants in Brooklyn",
4 ,Cafe,Pillow Cafe Lounge,$$ - $$$,"#1,435 of 5,330 Restaurants in Brooklyn",17
5 ,,JJ's Holy Cow,,"#2,451 of 5,330 Restaurants in Brooklyn",
4 ,Italian,Zero Otto Uno Cafe,,#151 of 262 Restaurants in Hoboken,4
4 ,"Japanese,Sushi",Aki Sushi 3,,"#7,585 of 10,387 Restaurants in New York City",2
5 ,,Liberty Links,,"#7,586 of 10,387 Restaurants in New York City",
4.5 ,,Blimpie,,"#7,587 of 10,387 Restaurants in New York City",2
